Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,024008,1997,04,0.6,Y
IDCJAC0001,024008,1997,05,20.7,Y
IDCJAC0001,024008,1997,06,13.3,Y
IDCJAC0001,024008,1997,07,0.4,Y
IDCJAC0001,024008,1997,08,36.0,Y
IDCJAC0001,024008,1997,09,74.3,Y
IDCJAC0001,024008,1997,10,32.0,Y
IDCJAC0001,024008,1997,11,26.0,Y
IDCJAC0001,024008,1997,12,40.7,Y
IDCJAC0001,024008,1998,01,21.3,Y
IDCJAC0001,024008,1998,02,27.9,Y
IDCJAC0001,024008,1998,03,4.0,Y
IDCJAC0001,024008,1998,04,39.4,Y
IDCJAC0001,024008,1998,05,6.0,Y
IDCJAC0001,024008,1998,06,21.0,Y
IDCJAC0001,024008,1998,07,29.6,Y
IDCJAC0001,024008,1998,08,22.0,Y
IDCJAC0001,024008,1998,09,33.7,Y
IDCJAC0001,024008,1998,10,20.6,Y
IDCJAC0001,024008,1998,11,21.3,Y
IDCJAC0001,024008,1998,12,5.0,Y
IDCJAC0001,024008,1999,01,6.7,Y
IDCJAC0001,024008,1999,02,7.2,Y
IDCJAC0001,024008,1999,03,20.8,Y
IDCJAC0001,024008,1999,04,4.8,Y
IDCJAC0001,024008,1999,05,33.4,Y
IDCJAC0001,024008,1999,06,17.4,Y
IDCJAC0001,024008,1999,07,22.6,Y
IDCJAC0001,024008,1999,08,24.8,Y
IDCJAC0001,024008,1999,09,4.6,Y
IDCJAC0001,024008,1999,10,37.6,Y
IDCJAC0001,024008,1999,11,23.0,Y
IDCJAC0001,024008,2000,01,0.8,Y
IDCJAC0001,024008,2000,02,93.8,Y
IDCJAC0001,024008,2000,03,18.8,Y
IDCJAC0001,024008,2000,04,37.6,Y
IDCJAC0001,024008,2000,05,12.0,Y
IDCJAC0001,024008,2000,06,14.2,Y
IDCJAC0001,024008,2000,07,26.0,Y
IDCJAC0001,024008,2000,08,27.0,Y
IDCJAC0001,024008,2000,09,33.4,Y
IDCJAC0001,024008,2000,10,23.4,Y
IDCJAC0001,024008,2000,11,32.6,Y
IDCJAC0001,024008,2000,12,41.8,Y
IDCJAC0001,024008,2001,01,10.0,Y
IDCJAC0001,024008,2001,02,11.4,Y
IDCJAC0001,024008,2001,03,13.4,Y
IDCJAC0001,024008,2001,04,3.2,Y
IDCJAC0001,024008,2001,05,17.0,Y
IDCJAC0001,024008,2001,06,35.0,Y
IDCJAC0001,024008,2001,07,27.5,Y
IDCJAC0001,024008,2001,08,19.0,Y
IDCJAC0001,024008,2001,09,42.0,Y
IDCJAC0001,024008,2001,10,45.0,Y
IDCJAC0001,024008,2001,11,14.6,Y
IDCJAC0001,024008,2001,12,1.6,Y
IDCJAC0001,024008,2002,01,4.6,Y
IDCJAC0001,024008,2002,02,0.0,Y
IDCJAC0001,024008,2002,03,1.8,Y
IDCJAC0001,024008,2002,04,7.2,Y
IDCJAC0001,024008,2002,05,20.3,Y
IDCJAC0001,024008,2002,06,26.6,Y
IDCJAC0001,024008,2002,07,10.2,Y
IDCJAC0001,024008,2002,08,8.6,Y
IDCJAC0001,024008,2002,09,12.2,Y
IDCJAC0001,024008,2002,10,2.8,Y
IDCJAC0001,024008,2002,11,13.0,Y
IDCJAC0001,024008,2002,12,16.2,Y
IDCJAC0001,024008,2003,01,1.2,Y
IDCJAC0001,024008,2003,02,27.0,Y
IDCJAC0001,024008,2003,03,0.0,Y
IDCJAC0001,024008,2003,04,8.7,Y
IDCJAC0001,024008,2003,05,28.2,Y
IDCJAC0001,024008,2003,06,37.1,Y
IDCJAC0001,024008,2003,07,10.2,Y
IDCJAC0001,024008,2003,08,50.4,Y
IDCJAC0001,024008,2003,09,13.5,Y
IDCJAC0001,024008,2003,10,28.2,Y
IDCJAC0001,024008,2003,11,19.2,Y
IDCJAC0001,024008,2003,12,32.4,Y
IDCJAC0001,024008,2004,01,3.8,Y
IDCJAC0001,024008,2004,02,0.2,Y
IDCJAC0001,024008,2004,03,4.0,Y
IDCJAC0001,024008,2004,04,1.8,Y
IDCJAC0001,024008,2004,05,8.4,Y
IDCJAC0001,024008,2004,06,41.0,Y
IDCJAC0001,024008,2004,07,14.4,Y
IDCJAC0001,024008,2004,08,42.6,Y
IDCJAC0001,024008,2004,09,14.4,Y
IDCJAC0001,024008,2004,10,2.2,Y
IDCJAC0001,024008,2004,11,25.2,Y
IDCJAC0001,024008,2004,12,50.0,Y
IDCJAC0001,024008,2005,01,31.0,Y
IDCJAC0001,024008,2005,02,4.4,Y
IDCJAC0001,024008,2005,03,6.4,Y
IDCJAC0001,024008,2005,04,8.6,Y
IDCJAC0001,024008,2005,05,1.4,Y
IDCJAC0001,024008,2005,06,71.4,Y
IDCJAC0001,024008,2005,07,31.8,Y
IDCJAC0001,024008,2005,08,24.2,Y
IDCJAC0001,024008,2005,09,48.2,Y
IDCJAC0001,024008,2005,10,88.6,Y
IDCJAC0001,024008,2005,11,23.6,Y
IDCJAC0001,024008,2005,12,11.4,Y
IDCJAC0001,024008,2006,01,10.7,Y
IDCJAC0001,024008,2006,02,6.8,Y
IDCJAC0001,024008,2006,03,28.4,Y
IDCJAC0001,024008,2006,04,48.9,Y
IDCJAC0001,024008,2006,05,11.6,Y
IDCJAC0001,024008,2006,06,6.4,Y
IDCJAC0001,024008,2006,07,32.6,Y
IDCJAC0001,024008,2006,08,7.6,Y
IDCJAC0001,024008,2006,09,7.0,Y
IDCJAC0001,024008,2006,10,0.0,Y
IDCJAC0001,024008,2006,11,9.0,Y
IDCJAC0001,024008,2006,12,7.8,Y
IDCJAC0001,024008,2007,01,54.8,Y
IDCJAC0001,024008,2007,02,0.6,Y
IDCJAC0001,024008,2007,03,39.6,Y
IDCJAC0001,024008,2007,04,44.8,Y
IDCJAC0001,024008,2007,05,21.8,Y
IDCJAC0001,024008,2007,06,7.8,Y
IDCJAC0001,024008,2007,07,25.2,Y
IDCJAC0001,024008,2007,08,2.4,Y
IDCJAC0001,024008,2007,09,6.8,Y
IDCJAC0001,024008,2007,10,17.0,Y
IDCJAC0001,024008,2007,12,26.0,Y
IDCJAC0001,024008,2008,01,23.0,Y
IDCJAC0001,024008,2008,02,0.0,Y
IDCJAC0001,024008,2008,03,0.0,Y
IDCJAC0001,024008,2008,04,5.6,Y
IDCJAC0001,024008,2008,05,35.8,Y
IDCJAC0001,024008,2008,06,27.2,Y
IDCJAC0001,024008,2008,07,22.6,Y
IDCJAC0001,024008,2008,08,30.2,Y
IDCJAC0001,024008,2008,09,4.2,Y
IDCJAC0001,024008,2008,10,1.0,Y
IDCJAC0001,024008,2008,11,34.1,Y
IDCJAC0001,024008,2008,12,43.2,Y
IDCJAC0001,024008,2009,01,0.0,Y
IDCJAC0001,024008,2009,02,0.0,Y
IDCJAC0001,024008,2009,03,7.2,Y
IDCJAC0001,024008,2009,04,27.4,Y
IDCJAC0001,024008,2009,05,5.8,Y
IDCJAC0001,024008,2009,06,30.6,Y
IDCJAC0001,024008,2009,07,34.4,Y
IDCJAC0001,024008,2009,08,15.6,Y
IDCJAC0001,024008,2009,09,34.0,Y
IDCJAC0001,024008,2009,10,11.8,Y
IDCJAC0001,024008,2009,11,52.2,Y
IDCJAC0001,024008,2009,12,18.4,Y
IDCJAC0001,024008,2010,01,21.6,Y
IDCJAC0001,024008,2010,02,15.2,Y
IDCJAC0001,024008,2010,03,44.2,Y
IDCJAC0001,024008,2010,04,16.2,Y
IDCJAC0001,024008,2010,05,42.2,Y
IDCJAC0001,024008,2010,06,6.6,Y
IDCJAC0001,024008,2010,07,27.8,Y
IDCJAC0001,024008,2010,08,46.0,Y
IDCJAC0001,024008,2010,09,51.8,Y
IDCJAC0001,024008,2010,10,65.4,Y
IDCJAC0001,024008,2010,11,39.0,Y
IDCJAC0001,024008,2010,12,134.6,Y
IDCJAC0001,024008,2011,01,102.2,Y
IDCJAC0001,024008,2011,02,96.4,Y
IDCJAC0001,024008,2011,03,30.6,Y
IDCJAC0001,024008,2011,04,6.8,Y
IDCJAC0001,024008,2011,05,17.4,Y
IDCJAC0001,024008,2011,06,10.2,Y
IDCJAC0001,024008,2011,07,18.8,Y
IDCJAC0001,024008,2011,08,34.0,Y
IDCJAC0001,024008,2011,09,4.8,Y
IDCJAC0001,024008,2011,10,33.2,Y
IDCJAC0001,024008,2011,11,51.8,Y
IDCJAC0001,024008,2011,12,55.0,Y
IDCJAC0001,024008,2012,01,41.2,Y
IDCJAC0001,024008,2012,02,8.6,Y
IDCJAC0001,024008,2012,03,81.4,Y
IDCJAC0001,024008,2012,04,11.0,Y
IDCJAC0001,024008,2012,05,7.4,Y
IDCJAC0001,024008,2012,06,14.0,Y
IDCJAC0001,024008,2012,07,51.6,Y
IDCJAC0001,024008,2012,08,16.0,Y
IDCJAC0001,024008,2012,09,7.8,Y
IDCJAC0001,024008,2012,10,4.2,Y
IDCJAC0001,024008,2012,11,10.4,Y
IDCJAC0001,024008,2012,12,7.6,Y
IDCJAC0001,024008,2013,01,1.8,Y
IDCJAC0001,024008,2013,02,21.2,Y
IDCJAC0001,024008,2013,03,0.8,Y
IDCJAC0001,024008,2013,04,17.4,Y
IDCJAC0001,024008,2013,05,40.4,Y
IDCJAC0001,024008,2013,06,44.6,Y
IDCJAC0001,024008,2013,07,23.6,Y
IDCJAC0001,024008,2013,08,18.4,Y
IDCJAC0001,024008,2013,09,18.0,Y
IDCJAC0001,024008,2013,10,20.2,Y
IDCJAC0001,024008,2013,11,5.0,Y
IDCJAC0001,024008,2013,12,21.2,Y
IDCJAC0001,024008,2014,01,6.2,N
IDCJAC0001,024008,2014,02,102.9,Y
IDCJAC0001,024008,2014,03,8.0,Y
IDCJAC0001,024008,2014,04,36.6,Y
IDCJAC0001,024008,2014,05,22.4,Y
IDCJAC0001,024008,2014,06,19.0,Y
IDCJAC0001,024008,2014,07,10.6,Y
IDCJAC0001,024008,2014,08,19.4,N
IDCJAC0001,024008,2014,09,28.4,N
IDCJAC0001,024008,2014,10,0.8,N
IDCJAC0001,024008,2014,11,13.2,N
IDCJAC0001,024008,2014,12,8.0,N
IDCJAC0001,024008,2015,01,49.8,N
IDCJAC0001,024008,2015,02,0.0,N
IDCJAC0001,024008,2015,03,0.0,N
IDCJAC0001,024008,2015,04,54.4,N
IDCJAC0001,024008,2015,05,16.2,N
